Day,Hour,Site,Species,PC1,PC2,Shannon,Simpson,Distance,Richness
2023/2/17,6:26,1,Todirostrum cinereum,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Tapera naevia,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Emberizoides herbicola,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Troglodytes musculus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Ramphocelus carbo,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Myiozetetes cayanensis,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Thraupis palmarum,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Crotophaga ani,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Tyrannus melancholicus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Pitangus sulphuratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Tyrannus melancholicus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Pitangus sulphuratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:26,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Crotophaga ani,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Pitangus sulphuratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Ramphastos tucanus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Synallaxis albescens,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Todirostrum cinereum,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Troglodytes musculus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Attila cinnamomeus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Tapera naevia,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Sporophila minuta,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Attila cinnamomeus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Tapera naevia,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/18,8:17,1,Sporophila minuta,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Forpus passerinus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Tyrannus melancholicus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Emberizoides herbicola,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Todirostrum cinereum,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Formicivora grisea,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Ramphocelus carbo,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Tachyphonus rufus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Thraupis episcopus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Volatinia jacarina,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Troglodytes musculus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Synallaxis albescens,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Columbina passerina,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Synallaxis albescens,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/19,9:55,1,Columbina passerina,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Formicivora grisea,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Crotophaga ani,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Elaenia flavogaster,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Crotophaga ani,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Coragyps atratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Tyrannulus elatus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Columbina talpacoti,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Pitangus sulphuratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Synallaxis albescens,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Tyrannus melancholicus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Emberizoides herbicola,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Pitangus sulphuratus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Synallaxis albescens,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Tyrannus melancholicus,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/20,8:40,1,Emberizoides herbicola,0.074504887,-0.185829457,2.977659169,0.940546968,175.2936969,24
2023/2/17,6:03,2,Formicivora grisea,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Chaetura brachyura,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Tachornis squamata,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Coragyps atratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Polytmus theresiae,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Coereba flaveola,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Progne chalybea,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Myiozetetes cayanensis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Pitangus sulphuratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Tyrannus melancholicus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Pitangus sulphuratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Tyrannus melancholicus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/17,6:03,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Columbina talpacoti,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Leptotila verreauxi,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Mustelirallus albicollis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Pitangus sulphuratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Patagioenas picazuro,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Sporophila nigricollis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Synallaxis albescens,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Thraupis episcopus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Zonotrichia capensis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Myiozetetes cayanensis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Myiozetetes cayanensis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Leistes militaris,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Leistes militaris,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/19,9:17,2,Leistes militaris,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Forpus passerinus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Columbina minuta,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Thraupis episcopus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Synallaxis albescens,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Ramphocelus carbo,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Leptotila verreauxi,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Sporophila nigricollis,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Tyrannulus elatus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Zenaida auriculata,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Pitangus sulphuratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Zenaida auriculata,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Pitangus sulphuratus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/20,9:05,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Forpus passerinus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Formicivora grisea,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Columbina talpacoti,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Thraupis episcopus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Tachyphonus rufus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Todirostrum cinereum,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Troglodytes musculus,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Crotophaga ani,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Zenaida auriculata,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Volatinia jacarina,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Zenaida auriculata,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/21,10:03,2,Elaenia flavogaster,0.027852946,-0.18206414,3.14020629,0.944976609,403.565343,30
2023/2/13,8:16,3,Laterallus exilis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Phaethornis superciliosus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Coragyps atratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Crotophaga ani,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Elaenia flavogaster,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Hylophilus pectoralis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Myiozetetes cayanensis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Leptotila rufaxilla,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Pitangus sulphuratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Saltator coerulescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Tachyphonus rufus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Taraba major,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Todirostrum cinereum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Tyrannulus elatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Vireo chivi,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Pheugopedius genibarbis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Ramphocelus carbo,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Thamnophilus palliatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Pheugopedius genibarbis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Ramphocelus carbo,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,8:16,3,Thamnophilus palliatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Amazona amazonica,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Coereba flaveola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Coragyps atratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Elaenia flavogaster,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Emberizoides herbicola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Hylophilus pectoralis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Laterallus exilis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Tachyphonus rufus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Glaucis hirsutus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Thamnophilus palliatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Thraupis episcopus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Todirostrum cinereum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Turdus leucomelas,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Tyrannulus elatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Volatinia jacarina,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Patagioenas speciosa,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Myiopagis gaimardii,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/18,9:00,3,Sporophila minuta,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Camptostoma obsoletum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Todirostrum cinereum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Thamnophilus palliatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Myiozetetes cayanensis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Pheugopedius genibarbis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Emberizoides herbicola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Pitangus sulphuratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Taraba major,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Amazona amazonica,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Saltator coerulescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Ramphocelus carbo,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Emberizoides herbicola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Cyclarhis gujanensis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Leptotila rufaxilla,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Thraupis palmarum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Turdus leucomelas,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Coereba flaveola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Elaenia flavogaster,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Hylophilus pectoralis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Elaenia flavogaster,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:15,3,Hylophilus pectoralis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Pheugopedius genibarbis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Crotophaga ani,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Sporophila americana,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Hylophilus pectoralis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Thamnophilus palliatus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Megarynchus pitangua,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Todirostrum cinereum,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Amazona amazonica,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Ramphocelus carbo,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Cyclarhis gujanensis,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Buteo nitidus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Thraupis episcopus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Progne chalybea,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Turdus leucomelas,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Elaenia flavogaster,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Pitangus sulphuratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Emberizoides herbicola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Pitangus sulphuratus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Emberizoides herbicola,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Tyrannus melancholicus,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Synallaxis albescens,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Volatinia jacarina,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Volatinia jacarina,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/19,7:59,3,Volatinia jacarina,0.174279996,-0.277318974,3.422152898,0.96199446,82.94934219,37
2023/2/13,6:17,4,Crypturellus parvirostris,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Pitangus sulphuratus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Psittacara leucophthalmus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Tapera naevia,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Vanellus chilensis,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Volatinia jacarina,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Elaenia flavogaster,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Leistes militaris,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Synallaxis albescens,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Tyrannus melancholicus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Elaenia flavogaster,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Leistes militaris,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Synallaxis albescens,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/13,6:17,4,Tyrannus melancholicus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Sporophila americana,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Heterospizias meridionalis,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Leistes militaris,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Elaenia flavogaster,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Ammodramus humeralis,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Todirostrum cinereum,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Patagioenas cayennensis,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Volatinia jacarina,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Guira guira,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Tyrannus melancholicus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Synallaxis albescens,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Synallaxis albescens,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Pitangus sulphuratus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
2023/2/15,7:00,4,Pitangus sulphuratus,-0.129296164,0.008646511,2.819769583,0.928571429,261.4787762,21
